TX,RY,Intensity,sigma_x,sigma_y,astigmatism
0.25,-0.1,52883.50000000003,0.0265755266345754,0.01754638504071445,478.13852813852816
0.2999999999999998,-0.1,52883.00000000003,0.0268007196856148,0.0178289146271407,490.4761904761905
0.3500000000000001,-0.1,52963.50000000003,0.027123129634330802,0.01804482550219715,503.21583178726036
0.40000000000000036,-0.1,53044.00000000003,0.027445539583046803,0.0182607363772536,515.9554730983302
0.4500000000000002,-0.1,53105.50000000003,0.02777306219485985,0.018471342576492147,522.325293753865
0.5,-0.1,53167.00000000003,0.0281005848066729,0.0186819487757307,528.6951144094
0.5500000000000003,-0.1,53194.500000000044,0.0284093494377968,0.018906291242403,541.43475572047
0.6000000000000005,-0.1,53222.00000000005,0.0287181140689207,0.0191306337090753,554.1743970315399
0.6500000000000004,-0.1,53281.50000000005,0.0291537120946571,0.0192912329797085,564.8629148629149
0.7000000000000002,-0.1,53341.00000000005,0.0295893101203935,0.0194518322503417,575.5514326942898
0.7500000000000004,-0.1,53367.50000000005,0.0298041790817071,0.0197830153055919,586.3430220573077
0.8000000000000007,-0.1,53394.00000000005,0.0300190480430207,0.0201141983608421,597.1346114203258
0.8500000000000005,-0.1,53451.50000000005,0.0304874492619587,0.0202711396037537,607.9262007833436
0.9000000000000004,-0.1,53509.00000000005,0.0309558504808967,0.0204280808466653,618.7177901463615
0.9500000000000002,-0.1,53511.00000000005,0.031147610022356997,0.0207614267912236,629.5093795093794
1.0,-0.1,53513.00000000005,0.0313393695638173,0.0210947727357819,640.3009688723974
1.0500000000000003,-0.1,53450.00000000005,0.0317881155507512,0.0212408062087902,648.9280560709133
1.1000000000000005,-0.1,53387.00000000005,0.0322368615376851,0.0213868396817985,657.555143269429
1.1500000000000004,-0.1,53312.00000000006,0.03242911516110886,0.02173621288745385,669.5835910121625
1.2000000000000002,-0.1,53237.00000000005,0.0326213687845326,0.0220855860931092,681.6120387548958
1.2500000000000004,-0.1,53039.50000000005,0.0330335625628117,0.02223732834518525,693.6404864976294
1.3000000000000007,-0.1,52842.00000000005,0.0334457563410908,0.0223890705972613,705.6689342403629
1.3500000000000005,-0.1,52514.50000000005,0.03352972365316635,0.0227449527031198,717.6973819830963
1.4000000000000004,-0.1,52187.00000000005,0.0336136909652419,0.0231008348089783,729.7258297258297
1.4500000000000002,-0.1,51794.000000000044,0.033964143450894796,0.02324113076811475,736.2914862914862
1.5,-0.1,51401.00000000003,0.0343145959365477,0.0233814267272512,742.8571428571427
1.5500000000000003,-0.1,50885.00000000003,0.03427798823929265,0.0237535571078214,756.1224489795916
1.6000000000000005,-0.1,50369.00000000002,0.0342413805420376,0.0241256874883916,769.3877551020406
1.6500000000000004,-0.1,49808.50000000003,0.03431360044802465,0.024398374391460705,778.2312925170068
1.7000000000000002,-0.1,49248.00000000003,0.0343858203540117,0.0246710612945298,787.0748299319727
1.7500000000000004,-0.1,48594.00000000003,0.03453224472139885,0.0248246093982121,800.3401360544216
1.8000000000000007,-0.1,47940.00000000003,0.034678669088786,0.0249781575018944,813.6054421768705
1.8500000000000005,-0.1,47330.00000000003,0.03470069927153045,0.0252311180029995,822.531436817151
1.9000000000000004,-0.1,46720.00000000003,0.0347227294542749,0.0254840785041046,831.4574314574315
1.9500000000000002,-0.1,46106.00000000003,0.03456586950030415,0.02588345265308055,845.9595959595961
2.0,-0.1,45492.00000000003,0.0344090095463334,0.0262828268020565,860.4617604617605
2.0500000000000003,-0.1,44817.00000000003,0.0343556777760093,0.02656434507722645,870.1298701298701
2.1000000000000005,-0.1,44142.00000000003,0.0343023460056852,0.0268458633523964,879.7979797979798
2.1500000000000004,-0.1,43481.50000000003,0.03424640419656945,0.027122133939125853,888.476602762317
