TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-3.8,-0.0975,17599.000000000007,0.0203814553329346,0.0154810393643436,-368.21273964131103
-3.8,-0.095,17943.000000000007,0.0204654427931636,0.0153286578128512,-363.4920634920634
-3.8,-0.0925,18289.00000000001,0.02048455712452,0.0154995172062474,-372.93341579055857
-3.8,-0.09,18644.00000000001,0.0205386319473044,0.0156787349788122,-382.37476808905376
-3.8,-0.0875,19065.000000000007,0.0205947460489825,0.0160372221629959,-395.2380952380952
-3.8,-0.085,19420.00000000001,0.0206508960176737,0.0161840120928831,-405.504019789734
-3.8,-0.0825,19805.00000000001,0.0207317714016112,0.0163606517961152,-415.7699443413728
-3.8,-0.08,20145.000000000007,0.020819429899523,0.0165488141826527,-426.0358688930117
-3.8,-0.0775,20498.00000000001,0.0208963526745408,0.0166918786626377,-426.984126984127
-3.8,-0.075,20908.00000000001,0.0210208577287694,0.0168564519634742,-438.0746237889096
-3.8,-0.0725,21261.000000000007,0.0211025263376719,0.0170159859631075,-449.165120593692
-3.8,-0.07,21513.00000000001,0.021223260769761,0.0172078315857878,-460.25561739847456
-3.8,-0.0675,21515.000000000007,0.0212471730723497,0.0175272221920631,-465.8008658008658
-3.8,-0.065,21528.00000000002,0.0212357852562269,0.0180001767011203,-494.47536590393736
-3.8,-0.0625,21532.00000000001,0.0213635711508114,0.017921676630404,-482.5602968460112
-3.8,-0.06,21550.000000000007,0.0213184389653866,0.018522066093621,-515.9554730983302
-3.8,-0.0575,21546.00000000001,0.0214862133354521,0.0182795421607014,-496.8460111317255
-3.8,-0.055,21557.00000000001,0.0215377444088637,0.0184826685179721,-509.58565244279526
-3.8,-0.0525,21561.00000000002,0.021552597510534,0.0188408835409095,-528.6951144094002
-3.8,-0.05,21563.00000000001,0.0216484894264646,0.0188913466852563,-522.3252937538653
-3.8,-0.0475,21578.000000000007,0.0217034751066713,0.0191018490594912,-535.0649350649351
-3.8,-0.045,21589.00000000001,0.0217662354757144,0.0193057589624038,-547.8045763760049
-3.8,-0.0425,21594.00000000001,0.0218325320207772,0.0194812606311484,-556.1327561327562
-3.8,-0.04,21615.00000000002,0.0218108948830752,0.0200247968783612,-569.6969696969697
-3.8,-0.0375,21614.00000000001,0.0219631007394906,0.0199016630451032,-569.6969696969697
-3.8,-0.035,21639.000000000007,0.021937088522711,0.0204496955062456,-589.9402185116471
-3.8,-0.0325,21639.00000000001,0.0220896471184626,0.020298520781262,-589.9402185116471
-3.8,-0.03,21647.000000000007,0.0221072624332168,0.020692031620674,-597.1346114203257
-3.8,-0.0275,21657.00000000001,0.0222320919015029,0.0207273976120052,-604.3290043290044
-3.8,-0.025,21661.000000000007,0.0222454334830004,0.0211288695959914,-611.523397237683
-3.8,-0.0225,21676.00000000002,0.0222584688965898,0.0215349781384043,-633.1065759637188
-3.8,-0.02,21677.000000000007,0.0224219314399563,0.0213862813751133,-633.1065759637189
-3.8,-0.0175,21678.00000000002,0.0224641879058917,0.02169587916099,-638.9610389610391
-3.8,-0.015,21676.00000000001,0.0225365252705633,0.0219149663913914,-654.1743970315399
-3.8,-0.0124999999999999,21692.00000000002,0.0225332622420692,0.0223940396626113,-673.5930735930735
